XET_ID;XET_ELE_ID;XET_TRA_ID;XET_FECHA_DESDE;XET_FECHA_HASTA;XET_OPE_ID_DESDE;XET_OPE_ID_HASTA
2564;1700;2815;2013-07-12 00:00:00.000;NULL;NULL;NULL
2565;1558;2827;2013-07-12 00:00:00.000;2014-07-14 00:00:00.000;NULL;NULL
2566;1418;2837;2013-07-12 00:00:00.000;2014-07-14 00:00:00.000;NULL;NULL
2567;1425;2831;2013-07-12 00:00:00.000;2014-07-04 00:00:00.000;NULL;NULL
2568;1426;2834;2013-07-12 00:00:00.000;NULL;NULL;NULL
2569;1428;482;2013-07-12 00:00:00.000;2013-10-06 00:00:00.000;NULL;NULL
2570;1429;2855;2013-07-12 00:00:00.000;2013-10-04 10:00:00.000;NULL;NULL
2571;1431;2839;2013-07-12 00:00:00.000;NULL;NULL;NULL
2572;1574;2842;2013-07-12 00:00:00.000;NULL;NULL;NULL
2573;1434;2840;2013-07-12 00:00:00.000;2014-11-22 00:00:00.000;NULL;NULL
2574;1575;2843;2013-07-12 00:00:00.000;NULL;NULL;NULL
2575;1435;2841;2013-07-12 00:00:00.000;NULL;NULL;NULL
2576;1810;2857;2013-07-12 00:00:00.000;2013-11-26 00:00:00.000;NULL;NULL
2577;2516;2854;2013-07-12 00:00:00.000;NULL;NULL;NULL
2578;2078;2873;2013-07-12 00:00:00.000;NULL;NULL;NULL
2579;2090;2872;2013-07-12 00:00:00.000;2014-05-26 00:00:00.000;NULL;NULL
2580;2079;2871;2013-07-12 00:00:00.000;2013-10-07 00:00:00.000;NULL;NULL
2581;2080;2877;2013-07-12 00:00:00.000;NULL;NULL;NULL
2582;2083;2874;2013-07-12 00:00:00.000;NULL;NULL;NULL
2583;2085;2875;2013-07-12 00:00:00.000;NULL;NULL;NULL
2584;2088;2876;2013-07-12 00:00:00.000;NULL;NULL;NULL
2585;585;126;2013-07-17 00:00:00.000;2013-11-25 00:00:00.000;NULL;NULL
2586;2543;586;2013-07-17 00:00:00.000;2013-11-25 00:00:00.000;NULL;NULL
2587;315;2868;2013-07-12 00:00:00.000;NULL;NULL;NULL
2588;1012;2885;2013-07-12 00:00:00.000;NULL;NULL;NULL
2589;1014;2892;2013-07-12 00:00:00.000;2013-10-04 10:00:00.000;NULL;NULL
2590;320;2869;2013-07-12 00:00:00.000;NULL;NULL;NULL
2591;1015;2891;2013-07-12 00:00:00.000;NULL;NULL;NULL
2592;1016;2890;2013-07-12 00:00:00.000;NULL;NULL;NULL
2593;1017;2889;2013-07-12 00:00:00.000;2014-07-16 00:00:00.000;NULL;NULL
2594;1018;2882;2013-07-12 00:00:00.000;NULL;NULL;NULL
2595;1019;2884;2013-07-12 00:00:00.000;NULL;NULL;NULL
2596;1020;2902;2013-07-12 00:00:00.000;NULL;NULL;NULL
2597;1022;2883;2013-07-12 00:00:00.000;NULL;NULL;NULL
2598;358;2881;2013-07-12 00:00:00.000;NULL;NULL;NULL
2599;364;2903;2013-07-12 00:00:00.000;NULL;NULL;NULL
2600;1058;2880;2013-07-12 00:00:00.000;NULL;NULL;NULL
2601;386;2870;2013-07-12 00:00:00.000;2014-05-01 00:00:00.000;NULL;NULL
2602;993;2893;2013-07-12 00:00:00.000;NULL;NULL;NULL
2603;1741;2907;2013-07-12 00:00:00.000;2014-05-17 00:00:00.000;NULL;NULL
2604;1742;2908;2013-07-12 00:00:00.000;NULL;NULL;NULL
2605;1745;2905;2013-07-12 00:00:00.000;NULL;NULL;NULL
2606;1749;2906;2013-07-12 00:00:00.000;NULL;NULL;NULL
2607;1774;2848;2013-07-12 00:00:00.000;NULL;NULL;NULL
2608;1651;2878;2013-07-12 00:00:00.000;NULL;NULL;NULL
2609;1666;2879;2013-07-12 00:00:00.000;2014-03-01 00:00:00.000;NULL;NULL
2610;1690;2900;2013-07-12 00:00:00.000;NULL;NULL;NULL
2611;1562;2862;2013-07-12 00:00:00.000;NULL;NULL;NULL
2612;1563;2865;2013-07-12 00:00:00.000;NULL;NULL;NULL
2613;1564;2866;2013-07-12 00:00:00.000;NULL;NULL;NULL
2614;1565;2864;2013-07-12 00:00:00.000;NULL;NULL;NULL
2615;1701;2899;2013-07-12 00:00:00.000;NULL;NULL;NULL
2616;1566;2863;2013-07-12 00:00:00.000;NULL;NULL;NULL
2617;1702;2898;2013-07-12 00:00:00.000;NULL;NULL;NULL
2618;1567;2859;2013-07-12 00:00:00.000;NULL;NULL;NULL
2619;1703;2894;2013-07-12 00:00:00.000;NULL;NULL;NULL
2620;1704;2895;2013-07-12 00:00:00.000;NULL;NULL;NULL
2621;1569;2860;2013-07-12 00:00:00.000;2013-10-04 10:00:00.000;NULL;NULL
2622;1705;2896;2013-07-12 00:00:00.000;2015-04-01 00:00:00.000;NULL;NULL
2623;1571;2861;2013-07-12 00:00:00.000;NULL;NULL;NULL
2624;1707;2897;2013-07-12 00:00:00.000;NULL;NULL;NULL
2625;1710;2887;2013-07-12 00:00:00.000;NULL;NULL;NULL
2626;1711;2888;2013-07-12 00:00:00.000;NULL;NULL;NULL
2627;2517;2858;2013-07-12 00:00:00.000;NULL;NULL;NULL
2628;1519;2867;2013-07-12 00:00:00.000;NULL;NULL;NULL
2629;989;2909;2013-07-27 15:38:04.033;NULL;NULL;NULL
2630;989;2909;2013-07-12 00:00:00.000;2013-07-27 15:38:04.000;NULL;NULL
2631;1979;2729;2013-06-26 00:00:01.000;2013-11-06 00:00:00.000;NULL;NULL
2632;2011;2910;2013-07-27 15:46:09.643;NULL;NULL;NULL
2633;2011;2910;2013-07-12 00:00:00.000;2013-07-27 15:46:08.000;NULL;NULL
2634;734;2911;2013-07-27 15:49:20.000;2013-07-27 15:49:20.000;NULL;NULL
2635;734;2911;2013-07-22 00:00:00.000;2013-07-27 15:49:19.000;NULL;NULL
2636;1753;2912;2013-07-27 15:58:52.960;NULL;NULL;NULL
2637;1753;2912;2013-07-12 00:00:00.000;2013-07-27 15:58:51.000;NULL;NULL
2638;1691;2913;2013-07-27 16:02:52.000;2013-07-27 16:02:52.000;NULL;NULL
2639;1691;2913;2013-07-12 00:00:00.000;2013-07-27 16:02:51.000;NULL;NULL
2640;1363;2914;2013-07-27 16:16:35.000;2013-07-27 16:16:35.000;NULL;NULL
2641;1363;2914;2013-07-12 00:00:00.000;2013-07-27 16:16:34.000;NULL;NULL
2642;1777;2724;2013-06-18 00:00:00.000;2013-09-11 07:00:00.000;NULL;NULL
2643;2081;2720;2013-06-03 00:00:01.000;2013-06-30 23:45:00.000;NULL;NULL
2644;2081;2111;2013-07-01 00:00:00.000;2013-07-01 00:00:00.000;NULL;NULL
2645;2;849;2013-08-01 00:00:01.000;NULL;NULL;NULL
2646;2305;2925;2013-08-01 00:00:01.000;NULL;NULL;NULL
2647;1848;2761;2013-08-16 00:00:01.000;2014-01-24 00:00:00.000;NULL;NULL
2648;1846;2758;2013-08-16 00:00:01.000;NULL;NULL;NULL
2649;1363;2856;2013-07-27 16:16:36.000;2014-07-14 00:00:00.000;NULL;NULL
2650;2081;2113;2013-07-01 00:15:00.000;NULL;NULL;NULL
2651;1221;1426;2013-08-01 00:15:00.000;NULL;NULL;NULL
2652;734;2926;2013-07-28 00:00:00.000;2013-11-04 00:00:00.000;NULL;NULL
2653;1691;2901;2013-07-28 00:00:00.000;NULL;NULL;NULL
2654;266;394;2013-08-23 00:00:01.000;2015-02-23 00:00:00.000;NULL;NULL
2655;329;1471;2013-08-01 00:00:01.000;NULL;NULL;NULL
2656;1023;1880;2013-08-01 00:00:01.000;NULL;NULL;NULL
2657;2544;1471;2013-08-29 13:51:59.000;2013-08-29 13:51:59.000;NULL;NULL
2658;2544;1471;2013-08-01 00:00:00.000;2013-08-01 00:00:00.000;NULL;NULL
2659;2545;1880;2013-08-01 00:15:00.000;2013-08-01 00:15:00.000;NULL;NULL
2660;2544;1470;2013-08-01 00:15:01.000;NULL;NULL;NULL
2661;2545;1879;2013-08-01 00:15:01.000;NULL;NULL;NULL
2662;1642;2946;2013-09-11 07:00:00.000;2013-09-11 07:00:00.000;NULL;NULL
2663;419;363;2013-09-11 07:00:01.000;2013-10-04 10:00:00.000;NULL;NULL
2664;1108;2942;2013-09-11 07:00:01.000;NULL;NULL;NULL
2665;1348;673;2013-09-25 10:00:01.000;NULL;NULL;NULL
2666;1777;2950;2013-09-25 10:00:00.000;2013-11-27 00:00:00.000;NULL;NULL
2667;543;2949;2013-09-25 10:00:01.000;NULL;NULL;NULL
2668;273;2948;2013-09-25 10:00:01.000;NULL;NULL;NULL
2669;1260;2736;2013-09-25 10:00:01.000;NULL;NULL;NULL
2670;1323;2737;2013-09-28 10:00:01.000;NULL;NULL;NULL
2671;1324;2954;2013-09-28 10:00:01.000;2014-01-24 00:00:00.000;NULL;NULL
2672;577;167;2013-09-30 10:00:01.000;NULL;NULL;NULL
2673;264;358;2013-09-30 10:00:01.000;NULL;NULL;NULL
2674;1446;2952;2013-10-03 10:00:01.000;NULL;NULL;NULL
2675;1481;2953;2013-10-03 10:00:01.000;NULL;NULL;NULL
2676;1502;2951;2013-10-03 10:00:00.000;2013-11-27 00:00:00.000;NULL;NULL
2677;419;2955;2013-10-04 10:00:01.000;2013-12-20 00:00:00.000;NULL;NULL
2678;1441;2956;2013-10-04 10:00:01.000;NULL;NULL;NULL
2679;1429;2959;2013-10-04 10:00:01.000;NULL;NULL;NULL
2680;1569;2892;2013-10-04 10:00:01.000;2013-10-04 10:00:01.000;NULL;NULL
2681;1409;482;2013-10-06 00:00:01.000;NULL;NULL;NULL
2682;1549;2963;2013-10-06 00:00:01.000;NULL;NULL;NULL
2683;1685;2964;2013-10-06 00:00:01.000;NULL;NULL;NULL
2684;1847;549;2013-10-07 00:00:01.000;2014-03-07 23:59:59.000;NULL;NULL
2685;1959;2965;2013-10-07 00:00:01.000;2014-03-08 00:00:00.000;NULL;NULL
2686;2079;2966;2013-10-07 00:00:01.000;2014-03-08 00:00:00.000;NULL;NULL
2687;1499;2967;2013-10-07 00:00:01.000;2014-01-24 00:00:00.000;NULL;NULL
2688;1428;2960;2013-10-06 00:00:01.000;NULL;NULL;NULL
2689;1379;2968;2013-10-07 00:00:00.000;2013-11-25 00:00:00.000;NULL;NULL
2690;1569;2961;2013-10-04 10:00:02.000;NULL;NULL;NULL
2691;1642;2947;2013-09-11 07:00:01.000;2013-11-23 00:00:00.000;NULL;NULL
2692;427;1257;2013-10-09 00:00:01.000;2015-02-03 00:00:00.000;NULL;NULL
2693;1356;1946;2013-10-09 00:00:01.000;NULL;NULL;NULL
2694;734;1812;2013-11-04 00:00:01.000;NULL;NULL;NULL
2695;945;670;2013-11-04 00:00:01.000;NULL;NULL;NULL
2696;2295;2981;2013-10-28 00:00:01.000;NULL;NULL;NULL
2697;1295;2986;2013-10-28 00:00:01.000;2014-10-20 00:00:00.000;NULL;NULL
2698;1634;2985;2013-10-28 00:00:01.000;2014-10-20 00:00:00.000;NULL;NULL
2699;1770;2988;2013-10-28 00:00:01.000;2014-10-20 00:00:00.000;NULL;NULL
2700;857;1406;2013-10-22 00:00:00.000;NULL;NULL;NULL
2701;1713;2970;2013-10-22 00:00:00.000;2014-03-24 00:00:00.000;NULL;NULL
2702;1498;2977;2013-10-22 00:00:01.000;NULL;NULL;NULL
2703;1640;2971;2013-10-09 00:00:01.000;NULL;NULL;NULL
2704;166;3002;2013-11-23 00:00:01.000;NULL;NULL;NULL
2705;418;1510;2013-11-23 00:00:01.000;NULL;NULL;NULL
2706;1578;3003;2013-11-23 00:00:01.000;2014-02-22 00:00:00.000;NULL;NULL
2707;1747;2926;2013-11-25 00:00:00.000;2013-11-25 00:00:00.000;NULL;NULL
2708;2543;2926;2013-11-25 00:00:01.000;NULL;NULL;NULL
2709;1379;3010;2013-11-25 00:00:01.000;NULL;NULL;NULL
2710;2533;3006;2013-11-25 00:00:01.000;NULL;NULL;NULL
2711;585;3005;2013-11-25 00:00:01.000;NULL;NULL;NULL
2712;1714;586;2013-11-25 00:00:01.000;2014-02-22 00:00:01.000;NULL;NULL
2713;1438;2968;2013-11-25 00:00:01.000;2014-01-08 00:00:00.000;NULL;NULL
2714;1107;1001;2013-11-25 00:00:01.000;NULL;NULL;NULL
2715;1642;2860;2013-11-23 00:00:01.000;2015-02-23 00:00:00.000;NULL;NULL
2716;13;2999;2013-11-23 00:00:01.000;2014-04-12 00:00:00.000;NULL;NULL
2717;721;3000;2013-11-23 00:00:01.000;NULL;NULL;NULL
2718;1790;3013;2013-11-25 00:00:00.000;NULL;NULL;NULL
2719;31;3030;2013-11-23 00:00:01.000;2014-03-13 11:00:00.000;NULL;NULL
2720;835;3031;2013-11-23 00:00:01.000;2014-02-19 10:00:00.000;NULL;NULL
2721;783;3022;2013-11-23 00:00:01.000;NULL;NULL;NULL
2722;760;3023;2013-11-26 00:00:01.000;NULL;NULL;NULL
2723;192;3015;2013-11-26 00:00:01.000;2014-06-16 00:00:00.000;NULL;NULL
2724;1810;2857;2013-11-26 00:00:01.000;2013-11-26 00:00:01.000;NULL;NULL
2725;1810;3014;2013-11-26 00:00:02.000;2014-06-07 00:00:00.000;NULL;NULL
2726;1495;2857;2013-11-26 00:00:02.000;2014-10-20 00:00:00.000;NULL;NULL
2727;1739;3025;2013-11-27 00:00:01.000;2014-05-24 00:00:00.000;NULL;NULL
2728;1463;3018;2013-11-27 00:00:01.000;2014-04-12 00:00:00.000;NULL;NULL
2729;870;3032;2013-11-27 00:00:01.000;2013-11-27 00:00:01.000;NULL;NULL
2730;1777;1845;2013-11-27 00:00:01.000;2015-02-23 00:00:00.000;NULL;NULL
2731;1502;560;2013-11-27 00:00:01.000;2015-02-23 00:00:00.000;NULL;NULL
2732;1227;1129;2013-11-27 00:00:01.000;2015-02-23 00:00:00.000;NULL;NULL
2733;251;148;2013-11-28 00:00:01.000;2014-03-05 00:00:00.000;NULL;NULL
2734;241;126;2013-11-28 00:00:01.000;NULL;NULL;NULL
2735;387;3017;2013-11-28 00:00:01.000;2014-01-24 00:00:00.000;NULL;NULL
2736;727;1041;2013-11-28 00:00:01.000;NULL;NULL;NULL
2737;265;82;2013-12-02 00:00:01.000;NULL;NULL;NULL
2738;1472;494;2013-12-23 00:00:01.000;NULL;NULL;NULL
2739;665;1272;2013-12-20 00:00:01.000;NULL;NULL;NULL
2740;1445;533;2013-12-20 00:00:01.000;2014-11-05 00:00:00.000;NULL;NULL
2741;1979;1615;2013-12-20 00:00:00.000;NULL;NULL;NULL
2742;2546;3050;2013-12-27 08:36:52.427;NULL;NULL;NULL
2743;419;27;2013-12-20 00:00:01.000;NULL;NULL;NULL
2744;167;1351;2013-12-20 00:00:01.000;NULL;NULL;NULL
2745;923;1024;2013-12-20 00:00:01.000;NULL;NULL;NULL
2746;454;3077;2013-12-27 00:00:01.000;NULL;NULL;NULL
2747;2547;3073;2014-01-01 18:31:20.000;NULL;NULL;NULL
2748;1438;882;2014-01-08 00:00:01.000;NULL;NULL;NULL
2749;1942;3113;2014-01-08 00:00:01.000;NULL;NULL;NULL
2750;2063;1112;2014-01-08 00:00:01.000;2014-03-07 00:00:00.000;NULL;NULL
2751;2071;3068;2014-01-04 00:00:01.000;NULL;NULL;NULL
2752;1951;3096;2014-01-04 00:00:01.000;2015-02-07 00:00:00.000;NULL;NULL
2753;2548;4;2014-01-21 08:24:56.000;2014-01-21 08:24:56.000;NULL;NULL
2754;2549;1;2014-01-21 08:26:30.000;2014-01-21 08:26:30.000;NULL;NULL
2755;2550;4;2011-03-21 00:00:00.000;NULL;NULL;NULL
2756;2551;1;2011-03-21 00:00:00.000;NULL;NULL;NULL
2759;412;146;2014-01-21 00:00:01.000;2015-01-29 00:00:00.000;NULL;NULL
2760;1103;1440;2014-01-21 00:00:01.000;NULL;NULL;NULL
2761;649;1446;2014-01-21 00:00:02.000;NULL;NULL;NULL
2762;1310;1856;2014-01-21 00:00:02.000;NULL;NULL;NULL
2763;1995;3121;2014-01-24 00:00:01.000;NULL;NULL;NULL
2764;293;458;2014-01-25 00:00:01.000;NULL;NULL;NULL
2765;2552;1509;2014-01-25 00:00:01.000;NULL;NULL;NULL
2766;2553;1160;2014-01-25 00:00:01.000;2014-03-24 00:00:00.000;NULL;NULL
2767;2248;412;2014-01-31 00:00:01.000;NULL;NULL;NULL
2768;348;860;2014-01-26 00:00:01.000;2014-05-01 00:00:00.000;NULL;NULL
2769;237;1286;2014-02-13 00:00:01.000;2014-05-25 00:00:00.000;NULL;NULL
2770;576;62;2014-02-11 00:00:01.000;NULL;NULL;NULL
2771;435;3129;2014-02-10 12:00:01.000;NULL;NULL;NULL
2772;1084;3031;2014-02-19 10:00:01.000;NULL;NULL;NULL
2773;835;803;2014-02-19 10:00:01.000;NULL;NULL;NULL
2774;1578;3144;2014-02-22 00:00:01.000;NULL;NULL;NULL
2775;1611;3143;2014-02-22 00:00:01.000;NULL;NULL;NULL
2776;1281;763;2014-03-01 00:00:01.000;2015-03-02 00:00:00.000;NULL;NULL
2777;618;3148;2014-03-01 00:00:01.000;2015-03-02 00:00:00.000;NULL;NULL
2778;1390;513;2014-03-01 00:00:01.000;NULL;NULL;NULL
2779;1477;3149;2014-03-01 00:00:01.000;NULL;NULL;NULL
2780;966;3155;2014-03-05 00:00:01.000;NULL;NULL;NULL
2781;242;1281;2014-03-05 00:00:01.000;NULL;NULL;NULL
2782;251;3152;2014-03-05 00:00:01.000;NULL;NULL;NULL
2783;1944;2997;2014-03-06 00:00:01.000;NULL;NULL;NULL
2784;2063;2019;2014-03-07 00:00:01.000;NULL;NULL;NULL
2785;2125;1112;2014-03-07 00:00:01.000;NULL;NULL;NULL
2786;1530;3151;2014-03-01 00:00:01.000;NULL;NULL;NULL
2787;2554;3139;2014-02-22 00:00:00.000;NULL;NULL;NULL
2788;2555;3136;2014-02-22 00:00:00.000;NULL;NULL;NULL
2789;2556;3135;2014-02-22 00:00:00.000;NULL;NULL;NULL
2790;1714;3146;2014-02-22 00:00:02.000;NULL;NULL;NULL
2791;1748;3147;2014-02-22 00:00:00.000;NULL;NULL;NULL
2792;1413;3159;2014-03-08 00:00:00.000;NULL;NULL;NULL
2793;1553;3157;2014-03-08 00:00:00.000;NULL;NULL;NULL
2794;1847;3161;2014-03-08 00:00:00.000;2014-03-08 00:00:00.000;NULL;NULL
2795;1959;3161;2014-03-08 00:00:01.000;2014-03-08 00:00:01.000;NULL;NULL
2796;1666;3153;2014-03-01 00:00:01.000;NULL;NULL;NULL
2797;31;210;2014-03-13 11:00:01.000;NULL;NULL;NULL
2798;27;3030;2014-03-13 11:00:01.000;2014-03-13 11:00:01.000;NULL;NULL
2799;1689;3159;2014-03-08 00:00:01.000;2014-03-08 00:00:01.000;NULL;NULL
2800;2557;1254;2014-03-26 13:08:54.000;2014-05-10 00:00:00.000;NULL;NULL
2801;2558;1160;2014-03-26 13:12:31.877;NULL;NULL;NULL
2802;2559;1613;2014-03-26 13:56:18.797;NULL;NULL;NULL
2803;2560;1633;2014-03-26 13:59:31.663;NULL;NULL;NULL
2804;2561;1976;2014-03-26 14:00:48.160;NULL;NULL;NULL
2805;323;220;2014-03-24 00:00:01.000;NULL;NULL;NULL
2806;1392;3180;2014-03-24 00:00:01.000;NULL;NULL;NULL
2807;1592;3181;2014-03-24 00:00:01.000;NULL;NULL;NULL
2808;2553;777;2014-03-25 00:00:01.000;NULL;NULL;NULL
2809;2562;643;2014-03-26 15:43:12.817;NULL;NULL;NULL
2810;2563;497;2014-03-26 15:44:09.130;NULL;NULL;NULL
2811;2564;2970;2014-03-26 15:44:57.143;NULL;NULL;NULL
2812;638;148;2014-03-24 00:00:01.000;NULL;NULL;NULL
2813;1300;344;2014-03-24 00:00:01.000;2015-02-07 00:00:00.000;NULL;NULL
2814;1401;3187;2014-03-24 00:00:01.000;NULL;NULL;NULL
2815;1541;3186;2014-03-24 00:00:01.000;NULL;NULL;NULL
2816;1782;1555;2014-03-24 00:00:01.000;NULL;NULL;NULL
2817;1783;1533;2014-03-24 00:00:01.000;NULL;NULL;NULL
2818;76;1357;2014-01-24 00:00:01.000;NULL;NULL;NULL
2819;1849;490;2014-01-24 00:00:01.000;NULL;NULL;NULL
2820;261;359;2014-01-24 00:00:01.000;NULL;NULL;NULL
2821;1959;3158;2014-03-08 00:00:02.000;2014-05-05 00:00:00.000;NULL;NULL
2822;1847;3161;2014-03-08 00:00:02.000;2015-04-01 00:00:00.000;NULL;NULL
2823;1353;2962;2014-01-24 00:00:00.000;NULL;NULL;NULL
2824;351;1517;2014-02-01 00:00:00.000;NULL;NULL;NULL
2825;396;2597;2014-02-01 00:00:01.000;2014-05-01 00:00:00.000;NULL;NULL
2826;399;1375;2014-02-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2827;1382;3137;2014-03-01 00:00:01.000;NULL;NULL;NULL
2828;1499;2793;2014-01-24 00:00:01.000;NULL;NULL;NULL
2829;1500;2967;2014-01-24 00:00:01.000;NULL;NULL;NULL
2830;1848;2761;2014-01-24 00:00:01.000;2014-01-24 00:00:01.000;NULL;NULL
2831;1848;2973;2014-01-24 00:00:02.000;NULL;NULL;NULL
2832;1424;2761;2014-01-24 00:00:02.000;NULL;NULL;NULL
2833;27;3037;2014-03-13 11:00:02.000;2014-04-29 10:00:00.000;NULL;NULL
2834;1836;2998;2014-01-24 00:00:00.000;NULL;NULL;NULL
2835;870;3044;2013-11-27 00:00:02.000;NULL;NULL;NULL
2836;1324;697;2014-01-24 00:00:01.000;NULL;NULL;NULL
2837;1325;2954;2014-01-24 00:00:01.000;NULL;NULL;NULL
2838;1140;825;2014-03-27 00:00:00.000;2015-02-07 00:00:00.000;NULL;NULL
2839;1427;585;2014-03-27 00:00:00.000;NULL;NULL;NULL
2840;1014;2892;2013-10-05 10:00:01.000;NULL;NULL;NULL
2841;1025;1858;2013-11-05 00:00:00.000;NULL;NULL;NULL
2842;1077;1407;2013-10-22 00:00:00.000;NULL;NULL;NULL
2843;558;348;2013-11-11 00:00:00.000;NULL;NULL;NULL
2844;387;1348;2014-01-24 00:00:01.000;2014-05-01 00:00:00.000;NULL;NULL
2845;388;3017;2014-01-24 00:00:01.000;2014-05-01 00:00:00.000;NULL;NULL
2846;123;1344;2014-01-24 00:00:01.000;2014-09-30 00:00:00.000;NULL;NULL
2847;1677;3189;2014-03-24 00:00:01.000;NULL;NULL;NULL
2848;385;1349;2014-01-24 00:00:01.000;NULL;NULL;NULL
2849;247;356;2013-11-11 00:00:00.000;NULL;NULL;NULL
2850;1070;1408;2013-11-01 00:00:00.000;NULL;NULL;NULL
2851;1954;3193;2014-03-31 00:00:01.000;NULL;NULL;NULL
2852;1842;3192;2014-03-31 00:00:01.000;2015-02-04 00:00:00.000;NULL;NULL
2853;1870;2618;2014-03-29 00:00:01.000;2014-03-29 00:00:01.000;NULL;NULL
2854;1982;1583;2014-03-31 00:00:02.000;2014-03-31 00:00:02.000;NULL;NULL
2855;1478;3195;2014-04-02 00:00:01.000;NULL;NULL;NULL
2856;1832;1584;2014-04-03 12:00:01.000;NULL;NULL;NULL
2857;1821;3200;2014-04-03 12:00:01.000;2014-06-24 00:00:00.000;NULL;NULL
2858;1823;1585;2014-04-10 00:00:01.000;NULL;NULL;NULL
2859;1224;3201;2014-04-10 00:00:01.000;NULL;NULL;NULL
2860;1689;3188;2014-03-08 00:00:02.000;NULL;NULL;NULL
2861;1765;2972;2014-03-01 00:00:01.000;NULL;NULL;NULL
2862;1482;3205;2014-04-12 00:00:01.000;NULL;NULL;NULL
2863;1463;3208;2014-04-12 00:00:01.000;NULL;NULL;NULL
2864;13;3207;2014-04-12 00:00:01.000;2014-06-16 00:00:00.000;NULL;NULL
2865;1788;3018;2014-04-14 00:00:01.000;NULL;NULL;NULL
2866;1935;3124;2014-04-12 00:00:01.000;NULL;NULL;NULL
2867;2056;1837;2014-04-12 00:00:01.000;NULL;NULL;NULL
2868;1471;829;2014-04-02 00:00:01.000;NULL;NULL;NULL
2869;1822;3209;2014-04-10 00:00:01.000;NULL;NULL;NULL
2870;2079;3213;2014-03-31 00:00:00.000;2015-04-01 00:00:00.000;NULL;NULL
2871;2074;3212;2014-03-31 00:00:02.000;NULL;NULL;NULL
2872;286;2999;2014-04-26 10:00:01.000;2014-12-13 00:00:00.000;NULL;NULL
2873;1600;655;2014-04-28 00:00:01.000;NULL;NULL;NULL
2874;1402;3215;2014-04-26 18:34:11.000;2015-02-23 00:00:00.000;NULL;NULL
2875;1454;535;2014-04-26 00:00:01.000;2015-02-03 00:00:00.000;NULL;NULL
2876;1594;3216;2014-04-28 00:00:01.000;2014-04-28 00:00:01.000;NULL;NULL
2877;1730;3217;2014-04-26 00:00:01.000;NULL;NULL;NULL
2878;2042;1818;2014-04-29 10:00:01.000;NULL;NULL;NULL
2879;1147;695;2014-04-29 10:00:01.000;2014-04-29 10:00:01.000;NULL;NULL
2880;27;1387;2014-04-29 10:00:01.000;NULL;NULL;NULL
2881;42;3037;2014-05-03 14:00:01.000;2014-08-14 00:00:00.000;NULL;NULL
2882;2002;1687;2014-05-03 10:00:01.000;NULL;NULL;NULL
2883;258;187;2014-05-03 10:00:01.000;NULL;NULL;NULL
2884;303;507;2014-05-03 12:00:01.000;2014-05-03 12:00:01.000;NULL;NULL
2885;303;1793;2014-05-03 12:00:02.000;NULL;NULL;NULL
2886;1959;507;2014-05-05 00:00:01.000;NULL;NULL;NULL
2887;1147;896;2014-04-29 10:00:02.000;2015-02-07 00:00:00.000;NULL;NULL
2888;1594;656;2014-04-28 00:00:03.000;NULL;NULL;NULL
2889;2557;1730;2014-05-10 00:00:01.000;NULL;NULL;NULL
2890;387;3017;2014-05-01 00:00:01.000;2014-05-31 23:59:59.000;NULL;NULL
2891;1079;1537;2014-05-01 00:00:01.000;2014-10-01 00:00:01.000;NULL;NULL
2892;389;1348;2014-05-01 00:00:01.000;2014-08-31 23:59:59.000;NULL;NULL
2893;1081;1409;2014-05-01 00:00:01.000;2014-10-01 00:00:01.000;NULL;NULL
2894;390;1352;2014-05-01 00:00:01.000;2014-08-31 23:59:59.000;NULL;NULL
2895;1082;1742;2014-05-01 00:00:02.000;2014-09-01 00:00:00.000;NULL;NULL
2896;391;1353;2014-05-01 00:00:01.000;2014-08-31 23:59:59.000;NULL;NULL
2897;1083;1539;2014-05-01 00:00:03.000;2014-09-01 00:00:00.000;NULL;NULL
2898;393;2588;2014-05-01 00:00:01.000;2014-08-31 23:59:59.000;NULL;NULL
2899;1085;1611;2014-05-01 00:00:03.000;2014-09-01 00:00:00.000;NULL;NULL
2900;395;1354;2014-05-01 00:00:02.000;2014-09-30 00:00:00.000;NULL;NULL
2901;1087;1723;2014-05-01 00:00:03.000;2014-09-30 00:00:00.000;NULL;NULL
2902;377;1356;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2903;1069;1540;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2904;376;1491;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2905;1068;1411;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2906;396;1358;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2907;1088;1412;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2908;348;2597;2014-05-01 00:00:01.000;NULL;NULL;NULL
2909;1042;1767;2014-05-01 00:00:01.000;2014-09-01 00:00:00.000;NULL;NULL
2910;350;860;2014-05-01 00:00:01.000;NULL;NULL;NULL
2911;1043;1881;2014-05-01 00:00:01.000;NULL;NULL;NULL
2912;349;1516;2014-05-01 00:00:01.000;NULL;NULL;NULL
2913;2054;1472;2014-05-13 00:00:01.000;2014-07-07 00:00:00.000;NULL;NULL
